ZIP,IDT1RWAJR,EXTRA,TFRA,IDNCCONR,STNAME,EQCDIVNTINC,INSDATE,BKPREM,SZLNCON,INTAN,NTRENRSR,OBSDIR,OFFOA,P9LTOT,NTALLOTHR,IGLSEC,EEFFR,IDT1CER,NAMEHCR,NTREMULR,DEPDOM,IBEFXTR,INTINCY,EQV,NETINC,LNLSDEPR,FDICSUPVDESC,MUTUAL,OFFFOR,NAASSET,NTLNLSR,DEPUNINS,DEPNIDOM,RSSDHCR,LNATRESR,ASDROTH,SZLNRES,CERT,STALP,NTCOMRER,EINTEXP,DEPCSBQ,COREDEP,MSA_NAME,CALLFORM,RSSDID,CBLRIND,SC,QBPRCOMLDESC,ELNANTR,ENDEFYMD,NPERFV,LNRESNCR,CB,REGAGNT,NUMEMP,ASSET,NCREMULR,NCRECONR,STCNTY,NALTOT,IDLNCORR,SPECGRPDESC,SZLAUTO,CITY,P9ASSET,STMULT,P3ASSET,DEPALLEX,LIAB,ITAX,TRADE,NIMY,INSAGNT1,DEPINS,BKCLASS,NOIJ,NOIJY,IDNCCIR,EFFDATE,LSAORE,ELNATR,NTRER,INTINC,NETINBM,EQCSTKRX,UC,LSALNLS,NTLNLS,FLDOFF,ERNASTR,NCLNLSR,LNLSNET,LNNDEPC,LNNDEPD,DEPFOR,NCRENRER,PARCERT,ROA,P3LTOT,RISDATE,EQCDIV,ROEINJR,ROE,SZLNHEL,OCCDISTDESC,EQ,NAME,HCTMULT,SZLNCRCD,NONIXAY,SZLNOTH,FREPO,FDICDBSDESC,CHBAL,LSAOA,OFFDOM,SUBCHAPS,ASDRRES,NCRER,AOAR,ORE,ACTIVE,NTRECOSR,NCRERESR,DEPIDOM,REPDTE,IDNTCIR,INTEXPY,RBC1AAJ,NTRERESR,ASTEMPM,AOA,ROAPTX,PTAXNETINC,DEPDASTR,NCCOMRER,DEPBEFEX,FEDDESC,NONIIAY,IDNTCONR,ELNATRY,NONIX,LNLSNTV,DEP,CBSA,IDNCOTHR,NIM,RBCRWAJ,SZLNCI,LSASCDBT,IDNCGTPR,NAMEFULL,IDERNCVR,NFAA,ESTYMD,NONII,TRUST,EQTOT,ID
"71671","0","0","0","0.21295252411374171","ARKANSAS","0","19340101","835","","0","0","0","0","","0","0","72.72382397572079","0","","0","120343","724","5.222936752702189","15.450898927846604","724","76.85615282982808"," DALLAS","0","0","1417","0.07175585071793224","14170","22255","","0.9753538468127021","","","81","AR","0","1129","120610","99336","","51","748441","1","29043","DALLAS","0","99991231","1.2423039339624575","64.2907551164432","1","FED","36","146341","0","0","Bradley","","93.10924538938552","AGRICULTURAL SPECIALIZATION","","WARREN","0","0","146","0","123730","0","0","3.5753548600503957","DIF","106440","SM","724","1.0062659979846882","1.431470996688388","20220831","","-5","0.14248330710274631","3579","724","0","2951","","32","LITTLE ROCK","94.72","1.5170981349435773","92491","","0","","7.26594921572765","0","1.0062659979846882","","20260630","0","6.562528325830136","6.56","","null","22611","WARREN BANK&TRUST CO","","","2.664381102398684","","13175"," DALLAS","7474","","4","1","","1.6679622139365753","0.01996706322903356","401","1","0","0.7414242983516833","98088","20260630","0.31186111784885134","1.6475818926517944","16.239979840494726","0.32954606644768725","4.065027777777778","2922","1.0062659979846882","724","82.23","0","120610","ST. LOUIS","0.26","-0.8696393554437718","-0.01","1917","63.2","120343","","0","2450","0","","","0","WARREN BANK AND TRUST COMPANY","22.46875","0","19011231","186","1","22611","81_20260630"
"72758","11.712368701124428","0","0","0.1645711276413666","ARKANSAS","16.355140186915886","19340101","15997","","2921","2.247527971479181","46065","0","","0","135","57.53601549574271","11.712368701124428","HARRELL BANCSHARES INC","0","935578","6420","6.739774961241548","11.257826528115006","6420","81.19109256523774"," DALLAS","0","0","11855","1.3065588422466408","315751","123068","2352196","0.9087209029288834","","","88","AR","0","12800","936871","733263","","51","329345","0","231349","DALLAS","49.756295694557274","99991231","1.1271300392941894","60.363951473136915","1","FED","140","1091001","0","0.34635506863299126","Benton","","103.59257183302579","COMMERCIAL LENDING SPECIALIZATION","","ROGERS","84","1","2599","0","968178","1726","0","4.18251634248086","DIF","621120","SM","6313.35","1.1737603892858393","3.7665755980542412","20241216","","2450","0.7944721062528828","33735","6420","0","99328","","4924","LITTLE ROCK","93.27","1.5054032758827611","759606","","0","","2.9973596556959645","0","1.1935884592514414","","20260630","1050","8.986821002719477","10.74","","null","122823","GENERATIONS BANK","","","2.6623343826293837","","0"," DALLAS","34021","","12","0","","1.3387690384704412","0.04284963991783692","358","1","0","0.5105533929304983","812510","20260630","7.141261165032671","2.5572586187606885","11.514871943247234","0.013260840737302744","7.792864285714286","46749","1.5144815559286982","8011","85.75","0","936871","ST. LOUIS","0.72","0.6625552129344112","0.46","14320","69.62","935578","FAYETTEVILLE-SPRINGDALE-ROGERS, AR","0","20935","12.41738003794364","","","0","GENERATIONS BANK","2.1244922826969943","0","19071008","3846","0","122823","88_20260630"
"72703","11.920094805886784","0","0","0","ARKANSAS","18.974241030358783","19340101","35727","","1485","-0.0011074452622107376","11649","0","","0","0","61.539167967673805","11.920094805886784","WHITE RIVER BANCSHARES CO","0","1436395","8696","6.238800302044098","9.338235970032633","8696","93.32140532374451"," DALLAS","0","0","532","0.010378623901309461","558496","256567","3306589","1.1688270514931245","0","0","89","AR","0","19004","1438875","983371","","41","3350724","0","170991","DALLAS","1808.8235294117649","99991231","0.03260253405034395","2979.8872180451126","1","FED","230","1631775","0","0","Washington","","136.3131513945398","COMMERCIAL LENDING SPECIALIZATION","","FAYETTEVILLE","0","0","2303","0","1479396","2682","0","3.721236261188658","DIF","880379","SM","8696","1.0907549238252685","0.023839846421199896","20230224","","1080","-0.009202510987709633","47094","8696","200","298851","","68","LITTLE ROCK","94.88","0.03922386875634531","1340464","","0","","0","0","1.0907549238252685","","20260630","1650","9.690573718822995","11.96","","null","152379","SIGNATURE BANK OF ARKANSAS","","","2.5348512253432443","0","0"," DALLAS","50506","","11","0","23107","0.01940019366158234","0.01997947020882168","0","1","0","0.0037649814888410134","1179828","20260630","0.11763807511087905","2.5175640408554383","9.566947929422362","-0.021852398701384786","7.094673913043478","32602","1.4271630086573026","11378","88.03","0","1438875","ST. LOUIS","0.57","0.43141879260260574","0.14","20209","82.15","1436395","FAYETTEVILLE-SPRINGDALE-ROGERS, AR","2.8685430820662137","28090","13.170852701784042","","","0","SIGNATURE BANK OF ARKANSAS","183.2058823529412","0","19330818","4577","1","152379","89_20260630"
"71655","0","0","0","1.1766447124990749","ARKANSAS","0","19340101","2827","","0","0","0","0","","0","0","66.47212409768085","0","DREW BANCSHARES INC","0","335988","1283","5.279942931874926","7.135067724771801","1283","73.15350548233866"," DALLAS","0","0","13464","0.07028463947840277","104220","63474","1098198","1.45657926389223","","","90","AR","0","3870","336728","252361","","51","23643","1","94171","DALLAS","1022.7272727272726","99991231","3.783028015613368","26.98306595365419","1","FED","62","364047","0","10.34412230914762","Drew","","97.39500160484386","COMMERCIAL LENDING SPECIALIZATION","","MONTICELLO","0","0","3679","0","338072","0","0","3.071406491499227","DIF","232508","SM","1283","0.6922842412257154","5.288937107118925","20240624","","900","0","9252","1283","0","17044","","88","LITTLE ROCK","94.41","5.398123646860717","245787","","0","","8.979308627039337","0","0.6922842412257154","","20260630","0","10.145233137404782","10.15","","null","25975","COMMERCIAL BANK&TRUST CO","","","2.335312701500309","","1850"," DALLAS","4295","","8","1","","6.432090445751523","0.040678813449911685","308","1","0","5.222539580456618","272514","20260630","0.06250325537788426","2.2085364403756986","11.295978613214134","0","5.871725806451614","14809","0.6922842412257154","1283","92.29","0","336728","ST. LOUIS","0.61","0.48741443367938164","0.49","4328","67.52","335988","","0","5382","0","","","0","COMMERCIAL BANK & TRUST COMPANY","24.806818181818183","0","19130101","1129","1","25975","90_20260630"
"71763","15.18746522605309","0","0","0.08802816901408451","ARKANSAS","0","19340101","3019","","3359","0","0","0","","0","0","65.93959731543623","15.18746522605309","OAK TREE FINANCIAL CORP INC","0","56643","402","7.699014643780071","15.986578634051304","402","110.15129848348428"," DALLAS","0","0","25","0","12994","7803","5977479","0.294037745497547","0","0","93","AR","0","860","58318","50889","","41","977045","0","1166","DALLAS","0","99991231","0.03382400692715662","736","1","FDIC","12","73912","0","0","Dallas","","122.60606417889916","MORTGAGE LENDING SPECIALIZATION","","SPARKMAN","0","0","0","0","62096","106","0","4.988759795785449","DIF","45324","NM","402","1.1170907474133698","0.3383845814329851","20240320","","83","0","2443","402","0","12889","","0","LITTLE ROCK","88.3","0.03995078063825367","62393","","0","","0","0","1.1170907474133698","","20260630","0","6.931632037244589","6.93","","null","11816","RIVERSIDE BANK","","","3.326262747895034","0","1650"," DALLAS","612","","2","0","0","0","0.023176209546487716","0","1","0","0","48840","20260630","0","2.7102548479946216","12.285311923808418","0","6.1593333333333335","1713","1.4116470141442583","508","76.64","0","58318","ST. LOUIS","0.57","0","0.23","1197","84.42","56643","","0","1583","15.517705547678446","","","0","RIVERSIDE BANK","0","0","19160101","205","0","11816","93_20260630"
"71940","0","0","0","0.15277542013240536","ARKANSAS","6.181998021760633","19340101","1146","","0","0","0","0","","0","0","49.16565900846433","0","","0","169238","2022","6.469997800022","13.508861817331654","2022","105.02605797752278"," DALLAS","0","0","775","0.012394668790036189","26267","25135","","0.7233060953200141","","","99","AR","0","2259","169678","145451","","51","455945","1","6152","DALLAS","0","99991231","0.38650755356139105","253.42465753424656","1","FDIC","28","201031","0","0","Pike","","122.20197867323014","AGRICULTURAL SPECIALIZATION","","DELIGHT","2","0","284","0","173874","80","0","4.140427345726542","DIF","143411","NM","2022","2.0249192585978117","0.32919434016748483","20250612","","0","0","6274","2022","0","17732","","11","LITTLE ROCK","97.4","0.2854126754506001","177744","","0","","0.08389462834679642","0","2.0249192585978117","","20260630","125","14.478705541138757","15.43","","null","27157","BANK OF DELIGHT","","","2.0359351398265835","","10650"," DALLAS","2497","","5","1","","0.306750580758122","0.014137123130263492","0","1","0","0.5083157648161162","144103","20260630","0.11360702297960237","2.329570454295457","13.386949998770259","0","7.179678571428572","2842","2.1050347584434226","2102","84.19","0","169678","ST. LOUIS","0.12","0","0","2033","88.42","169238","","0","4015","0","","","0","BANK OF DELIGHT","191.0909090909091","0","19110616","120","0","27157","99_20260630"
"72521","20.619509354667205","0","0","1.0506654214335747","ARKANSAS","76.70682730923694","19340101","5097","","156","0","0","0","","0.07990056818181818","0","81.10568383658969","20.619509354667205","SHARP BANCSHARES INC","0","171866","747","6.37926333315929","5.937008036054205","747","76.18260738016826"," DALLAS","0","0","2136","0.1228281979948559","35770","22998","1099663","0.6442506886425206","","","105","AR","0","1752","175177","144686","","51","629148","0","40311","DALLAS","115.38461538461537","99991231","1.2151831006204534","39.72859148338792","1","FED","48","194374","0","0.29394473838918284","Sharp","","90.49389712895511","AGRICULTURAL SPECIALIZATION","","CAVE CITY","1","0","1069","0","182834","14","0","4.346438786106711","DIF","139407","SM","747","0.781328991454541","1.265188525616936","20220831","","90","0","5498","747","0","13623","","78","LITTLE ROCK","91.42","1.621629825240361","130932","","0","","0.7864450127877238","0","0.781328991454541","","20260630","573","3.020745927490524","12.97","","null","11540","BANK OF CAVE CITY","","","3.820876580700721","","6075"," DALLAS","2661","","5","1","","1.8825205671959322","0.045875477172872915","225","1","0","3.020885699922307","148868","20260630","1.6833373993656988","2.0328245470525785","8.383168816197133","0","4.049458333333333","8917","0.7959723728204896","761","88.42","0","175177","ST. LOUIS","0.79","0.1347607995807442","0.09","3653","67.36","171866","","0.36372169423911765","3746","21.800551912706652","","","0","BANK OF CAVE CITY","10.91025641025641","0","19060701","758","1","11540","105_20260630"
"72029","0","0","0","1.1198208286674132","ARKANSAS","0","19340101","257","","0","0","0","0","","0","0","79.33701657458563","0","CLARENDON HOLDING CO","0","46930","107","4.59657377646708","7.510336219673921","107","44.18282548476454"," DALLAS","0","0","21","0.03192281772071082","13650","9750","1099252","0.6278155851624653","","","107","AR","0","326","46993","40698","","51","691042","1","27836","DALLAS","0","99991231","0.17747094157110538","304.6511627906977","1","FDIC","8","51276","0","0","Monroe","","50.9484495552607","AGRICULTURAL SPECIALIZATION","","CLARENDON","22","0","19","0","47425","80","0","3.3003081613042182","DIF","33343","NM","107","0.4040226051276887","0","20220831","","0","0","1156","107","0","2347","","3","LITTLE ROCK","95.29","0.20607687146554204","20735","","0","","0","0","0.4040226051276887","","20260630","0","5.592334494773519","5.59","","null","3851","MERCHANTS&PLANTERS BANK","","","2.711104957772715","","0"," DALLAS","1088","","1","0","","0.04246735322221042","0.025587019268273656","48","1","0","11.76470588235294","37180","20260630","-0.035494557501183154","1.2962656151628615","11.295180722891567","0","6.4095","1312","0.7060955809240915","187","91.52","0","46993","ST. LOUIS","0.28","0.9349435138293729","0","718","40.44","46930","","0.5672926447574336","830","0","","","0","THE MERCHANTS & PLANTERS BANK","62.333333333333336","0","18900101","75","0","3851","107_20260630"
"71842","0","0","0","1.2773096427345865","ARKANSAS","31.46067415730337","19340101","1470","","0","0.17474698093385618","0","0","","0.031123560535325244","0","51.36322326567707","0","PIONEER BANCSHARES HORATIO ARK","0","275520","1869","7.0913621876972295","11.209522861738089","1869","93.98446573751453"," DALLAS","0","0","1552","0.5297709923664122","37781","21619","1139091","1.599811518642934","","","109","AR","0","4051","275955","188464","","51","458142","1","30574","DALLAS","108.06916426512969","99991231","1.0812094907593186","135.76265720735248","1","FDIC","50","311503","0","0.08646363723700644","Sevier","","137.39812377960777","ALL OTHER UNDER 1 BILLION","","HORATIO","1549","0","4354","0","276585","592","0","4.366605645691967","DIF","238174","NM","1869","1.2008018195135113","1.0269576379974326","20220831","","750","0.03077636223398394","10543","1869","0","9062","","694","LITTLE ROCK","95.39","1.1783884843970878","258946","","0","","0.39442792299264356","0","1.2008018195135113","","20260630","588","7.483132283786547","10.92","","null","34918","HORATIO STATE BANK","","","2.178661835190111","","0"," DALLAS","10957","","3","0","","0.638704342619258","0.029819937528691536","267","1","0","1.112742882964302","253901","20260630","0.26292725679228746","2.7247565420052617","12.028836052776144","-0.0022691516398402516","6.23006","9289","1.5811521015638053","2461","88.45","0","275955","ST. LOUIS","0.07","2.431761786600496","0.48","3391","83.13","275520","","8.031030661248614","6492","0","","","0","HORATIO STATE BANK","4.626801152737752","0","19050505","110","0","34918","109_20260630"
"72223","12.55561630567692","0","3371397","0.2025756137525716","ARKANSAS","33.53198179811632","19340101","980587","","660789","1.0757455317042666","658459","0","","2.8424731150043385","0","39.52134075524779","11.800922579573344","","0.006776695318010669","33996752","330735","6.726593968896881","15.054187534203065","330735","94.41912568588904"," DALLAS","0","0","300416","0.6229200830032795","11037207","3951241","","1.4174454876497844","0","0","110","AR","15.515258907554475","486322","34094759","25807460","","41","107244","0","4235075","DALLAS","86.03531774155445","99991231","1.4112872188454708","153.63163080528335","0","FDIC","3286","41703134","0.0009821681479726674","0.6449889090542448","Pulaski","","124.38045433374691","COMMERCIAL LENDING SPECIALIZATION","","LITTLE ROCK","0","1","23273","0","35425066","94647","0","4.138621290791298","DIF","23057552","NM","330735","1.5983591207458219","0.07350653999676779","20220831","","87549","0.44480675879815557","1264036","330735","-80219","17966923","","101592","LITTLE ROCK","90.45","0.9226260765573017","32099436","","3264019","","2.1539959966130344","0","1.5983591207458219","","20260630","110902","7.105089605873779","10.69","","null","6278068","BANK OZK","","","1.6198793504302558","0","0"," DALLAS","1554322","","272","0","0","1.3005931055604794","0.045195404259066","288135","1","0.02668327447837771","1.8227762600037394","30045511","20260630","0.04859077063865567","2.5879726781055834","13.961456397529282","0.0030408144192987114","12.691154595252586","1884790","2.055764281074272","425382","81.52","0","34094759","ST. LOUIS","0.34","0.4512987158673024","0.42","335188","76.97","33996752","LITTLE ROCK-NORTH LITTLE ROCK-CONWAY, AR","0.7824503929471917","777714","14.831283495406137","","","1.1500719002982531","BANK OZK","5.048931018190409","2251","19030303","70405","1","6278068","110_20260630"
"34994","13.55241515308827","0","2614581","1.030916995673408","FLORIDA","77.89967637540454","19340101","214865","","1211500","0.027328291365841098","3033401","0","","0","-39587","54.17301044805569","13.552387696817703","SEACOAST BANKING CORP OF FL","0","16801603","92700","5.409995396001734","14.2358921269178","92700","77.26616323454375","ATLANTA","0","0","86540","0.10157038969422405","6100385","4224555","1085013","1.3829378964029484","0","0","131","FL","0","147476","16819773","15569998","","41","34537","0","5752454","ATLANTA","149.86179361179362","99991231","0.4218854167213476","210.36514906401663","0","OCC","1935","21335888","0.10496036447226759","0.2493690031998471","Martin","","83.37800685651983","COMMERCIAL LENDING SPECIALIZATION","","STUART","0","1","20061","0","18298430","25847","0","3.834028088842027","DIF","10719388","N","123973.73000000001","1.1750900722046813","0.6310589899038597","20251001","","10059","0.02010407227619127","506257","92700","-12997","3464717","","6512","SOUTH FLORIDA","88.88","0.6573987671228297","12981954","","66418","","0.6605020281451255","0","0.8786607428313559","","20260630","72213","1.349864549028815","6.11","","SOUTHERN DISTRICT","3037354","SEACOAST NATIONAL BANK","","","2.2967831633056863","0","46192","ATLANTA","384498","","118","0","0","0.6869732131969843","0.03472796632603246","3473","1","-0.01469413639509869","0.918251517023364","12577048","20260630","0.5016182398378974","1.5759673071597071","9.838842608467335","0.018706514056992113","11.026298708010335","740952","1.1236525898643877","158134","78.75","0","16819773","ATLANTA","0.49","0.6768048128342246","0.1","242314","60.85","16801603","PORT ST. LUCIE, FL","0.0025908233038577358","358781","14.802759986686453","","","8.430783452738618","SEACOAST NATIONAL BANK","25.82816339066339","1159","19330101","51726","1","3037458","131_20260630"
"31061","0","0","0","0","GEORGIA","132.70555810748738","19340101","3294","","5438","0","0","0","","0.08086616649445168","8","48.74631268436578","0","CENTURY BCORP INC","0","435303","4354","5.621159218705865","10.73059500302606","4354","61.60352673884627","ATLANTA","0","0","179","-0.01391169619037747","125877","123594","2043850","1.0578203808448543","","","147","GA","0","2460","436222","418890","","51","944337","1","143949","ATLANTA","0","99991231","0.03647574973967726","1601.6759776536312","1","FDIC","53","490737","0","0.20186778679499207","Baldwin","","64.01728377378309","COMMERCIAL LENDING SPECIALIZATION","","MILLEDGEVILLE","0","0","1011","0","438078","1157","0","4.453348081300542","DIF","310345","NM","4347.68","1.9392418350408016","0","20260116","","3","-0.0026934616219128067","11841","4354","0","33940","","-17","ATLANTA","93.35","0.0660445930140317","268162","","0","","0","0","1.9420608116898324","","20260630","5778","-5.947085969638122","18.18","","null","52659","CENTURY BANK&TRUST","","","2.3827489334053933","","21403","ATLANTA","32457","","3","0","","0.0742701608218678","0.03267330566066957","0","1","-0.013152318461471014","0.11139734038849822","311709","20260630","0","1.167811137405323","11.794099792624944","0","9.259188679245284","16034","2.458129796330424","5503","88.7","0","436222","ATLANTA","0.65","-1.0643848481686318","0","5342","54.64","435303","MILLEDGEVILLE, GA","0","9381","0","","","0","CENTURY BANK AND TRUST","0","0","18980101","1467","1","52659","147_20260630"
"30650","14.612205681150952","0","0","0","GEORGIA","6.396331160994448","19340101","1659","","0","0","0","0","","0.08949880668257756","-42","46.51821466940131","14.612205681150952","MADISON BANK CORP","0","398082","4143","6.2150874850569","10.360872019977283","4143","80.87353861767174","ATLANTA","0","0","58","0.0006216141454514939","116420","104052","1135105","1.4385780150746077","","","148","GA","0","3678","398509","346600","","51","752831","0","75581","ATLANTA","1500","99991231","0.012943279425318394","8101.724137931034","1","FDIC","69","448109","0","0.05918035212309513","Morgan","","92.88603577611079","COMMERCIAL LENDING SPECIALIZATION","","MADISON","0","0","386","0","401681","1276","0","4.502026051450839","DIF","282089","NM","4176.18","1.8931335313321405","0","20220831","","15","0","13344","4143","0","77091","","1","ATLANTA","97.35","0.017756442833438444","321943","","0","","0","0","1.8780924721417795","","20260630","265","17.372735825107892","18.56","","null","46428","BANK OF MADISON","","","2.1591490332636485","","14397","ATLANTA","29465","","4","0","","0.018713299348260954","0.011300821898243508","0","1","0","0.013863170507094975","294030","20260630","0","1.7130614336060608","11.589720507066986","0","6.4943333333333335","5064","2.4565250076119485","5461","88.84","0","398509","ATLANTA","0.26","0","0.01","4763","71.84","398082","ATLANTA-SANDY SPRINGS-ROSWELL, GA","0","9666","15.86322759721196","","","0","BANK OF MADISON","5476","0","18900101","573","0","46428","148_20260630"
"31539","30.585998485152956","0","0","0.03615982643283312","GEORGIA","118.24769433465086","19340101","895","","0","-0.7571472085635961","0","0","","0.596529284164859","0","56.80136596471258","30.585998485152956","HAZLEHURST INVESTORS INC","0","117876","1518","5.139800391292503","11.852431525992174","1518","46.89419389867318","ATLANTA","0","0","390","-0.2853736950475021","35148","61978","3140961","3.8209246080768358","","","149","GA","0","222","118036","117066","","51","628039","0","45403","ATLANTA","0","99991231","0.2906651760760201","563.0769230769231","1","FDIC","28","134175","0","0","Jeff Davis","","47.21866297644064","AGRICULTURAL SPECIALIZATION","","HAZLEHURST","0","0","320","0","118272","0","0","4.80992595160851","DIF","82888","NM","1518","2.1926276866189047","0.2365464222353637","20220831","","0","-0.16032349718988537","3459","1518","0","5451","","-79","ALBANY GA","97.01","0.6785795068988917","55277","","0","","0","0","2.1926276866189047","","20260630","1795","-3.5069949990504528","19.22","","null","15903","BANK OF HAZLEHURST","","","2.8830598567136585","","0","ATLANTA","31352","","2","1","","0.40706605222734255","0.009301285634432645","0","1","0","1.1717886358611542","55898","20260630","-3.4260960882121294","0.32987443968399416","14.556864245304535","-0.01632031335001632","4.791964285714286","1248","2.1926276866189047","1518","87.85","0","118036","ATLANTA","0.4","0.5831966466192819","0","1996","41.2","117876","","2.778844922525291","3237","31.8627981389022","","","0","BANK OF HAZLEHURST","0","0","19060101","277","0","15903","149_20260630"
"31622","19.496310481879185","0","0","0.26680006670001666","GEORGIA","0","19340101","4748","","0","0","0","0","","0","0","76.05696484201158","19.496310481879185","ALAPAHA HOLDING CO","0","229968","818","4.70450761494934","7.709349399126582","818","53.80139845543728","ATLANTA","0","0","419","-0.11054783496942322","68414","66173","3194076","2.350359893926001","","","155","GA","0","1514","231038","202707","","51","986935","0","61088","ATLANTA","0","99991231","0.1725319562653406","687.7598152424941","1","FDIC","54","250968","0","0","Berrien","","61.036866018440406","ALL OTHER UNDER 1 BILLION","","ALAPAHA","14","0","457","0","231620","246","0","3.4378128738799285","DIF","162624","NM","818","0.6528106237347471","1.2655367231638417","20220831","","12","-0.06995811840644735","5623","818","0","12271","","-68","ALBANY GA","95.26","0.34174138148756156","123726","","0","","0","0","0.6528106237347471","","20260630","0","8.564996597036805","8.56","","null","19348","BANK OF ALAPAHA","","","2.727758816534677","","8330","ATLANTA","48436","","4","0","","0.03533219328123013","0.018488412865385228","0","1","0","0.046462356199007564","163795","20260630","-0.2903894906660521","1.2666947410694116","10.227186656620862","-0.09347483345900505","4.647555555555556","4640","0.8491326450535097","1064","91.63","0","231038","ATLANTA","0.31","-0.032176757655386926","0.01","3418","49.3","229968","","0","4109","20.758574044942964","","","0","BANK OF ALAPAHA","0","0","19050325","385","0","19348","155_20260630"
"31061","0","0","0","0.6934812760055479","GEORGIA","0","19340101","9993","","820","0","0","0","","0","-6416","58.088508739308296","0","EXCHANGE BANKSHARES INC","0","358860","-1466","6.44418931511504","9.564835914746347","-1466","84.19216407512678","ATLANTA","0","0","71","0.020042527017096044","74213","100652","1085862","1.4640223598514126","","","160","GA","0","2672","359409","317852","","51","613839","1","63289","ATLANTA","251.72413793103448","99991231","0.023397228890703257","4676.041666666666","1","FDIC","69","410305","0","0","Baldwin","","95.0543020021897","COMMERCIAL LENDING SPECIALIZATION","","MILLEDGEVILLE","25","0","6083","0","371060","-461","0","5.068550276208962","DIF","285196","NM","3602.6400000000003","1.7300117970774624","0.04460303300624443","20220831","","19","0","12517","-1466","0","65364","","29","ATLANTA","93.61","0.0313090101460761","302132","","0","","0","0","-0.7039829942807384","","20260630","1007","-12.009323858393902","-7.12","","null","39245","EXCHANGE BANK","","","3.0003313426098592","","5075","ATLANTA","19645","","5","0","","0.027813335656696313","0.02279036326635064","0","1","0","0.08701942734926243","258208","20260630","0.7981376787495843","1.3756390389060786","11.931196172477037","0","5.946449275362319","9351","-0.9253582742012163","4489","87.46","0","359409","ATLANTA","0.44","0.6049606775559588","0.01","6248","73.64","358860","MILLEDGEVILLE, GA","0","9845","0","","","0","EXCHANGE BANK","155.44827586206895","0","19030601","911","0","39245","160_20260630"
